CODIGO_COMPANIA;CODIGO_RAMO_EMISION;NOMBRE_RAMO_EMISION;CODIGO_RAMO_CONTABLE;NOMBRE_RAMO_CONTABLE;CODIGO_RAMO_SCF;CONCATENAR CODRAMO_CODPROD_RAMO;CODIGO_PRODUCTO;AGRUP SISTEMA PLANEACIÓN;LN PLANEACIÓN;NOMBRE_PRODUCTO;Vigente;Comercializa;Cobertura genera Prima;Linea_negocio;CODIGO_COBERTURA;NOMBRE_COBERTURA;CLASIFICACIÓN COBERTURA VRT NIVEL 1;CLASIFICACIÓN COBERTURA VRT NIVEL 2;Nombre Productos Planeación;Cálculo RPND-SOP;RSA en maestro;IBNR;Reserva Enfermedad Profesional;Desviación de siniestralidad;Matemática;Insuficiencia activos
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;222;USO INDEBI ARMAS DE FUEGO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;230;PRODUCTOS EXPORTADOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;237;CRUZADA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;238;BIENES BAJO CUIDADO TENE;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;252;TARJETAS DE CREDITO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;227;GASTOS MEDICOS PERSONA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;236;EMPRESAS DE VIGILANCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;245;VEHI.PROPIOS Y NO VIGEN.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;No;Empresas;223;ANEXOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;226;CONTRATISTA Y SUBCONTRAT;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;229;PRODUCTOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;231;PERSONAL O FAMILIAR;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;232;CONTAMINACION ACCIDENTAL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;234;PARQUEADEROS VEHICULO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;235;PARQUEADEROS VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;240;MEDICOS Y ODONTOLOGOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;241;CLINICAS Y HOSPITALES;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;247;RC;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;249;PERDIDA TOTAL DANOS;Daño a bienes;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;221;AMPARO BASICO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;224;PATRONAL PERSONA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;225;PATRONAL VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;228;GASTOS MEDICOS VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;243;ALMACENADORES DE COMBUST;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_220;220;Otros;Empresas;OBLIGATORIA EXIGIDA POR LA SUPERINTENDENCIA DE VIGILANCIA;si;si;Si;Empresas;244;VEHI.PROPIOS Y NO VEHIC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Obligatoria Exigida Por La Superintendencia De Vigilancia;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;221;AMPARO BASICO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;224;PATRONAL PERSONA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;227;GASTOS MEDICOS PERSONA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;378;GTOS PARA EVITAR PROPAGA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;225;PATRONAL VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;376;DANO AMBIENTAL CONSECUT.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;228;GASTOS MEDICOS VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;229;PRODUCTOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;230;PRODUCTOS EXPORTADOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;375;DANO AMBIENTAL PURO CUAN;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;380;COSTOS DEL PROCESO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;226;CONTRATISTA Y SUBCONTRAT;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;223;ANEXOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;222;PREDIOS LABOR.Y OPERACIO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;238;BIENES BAJO CUIDADO TENE;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;244;VEHI.PROPIOS Y NO VEHIC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;237;CRUZADA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;377;DANO CONTINGENTE;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;379;DANOS EXTRAPATRIMONIALES;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_225;225;Otros;Empresas;RC EXTRACONTRACTUAL PARA PRODUCTOS ESPECIALES;si;si;Si;Empresas;236;EMPRESAS DE VIGILANCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Rc Extracontractual Para Productos Especiales;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;700;PASEO MILLONARIO VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;701;PASEO MILLONARIO EVENTO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;708;DANO DEL BIEN V;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;703;HURTO CALIF DINERO E;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;702;HURTO CALIF. DINERO V;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;704;MUERTE ACCIDENTAL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;705;COMPRA PROTEGIDA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;706;HURTO CALIF. MCIA V;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;709;DANO DEL BIEN E;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;No;Bancaseguros;699;PREDIOS LABORES Y OPERAC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_230;230;Paseo Millonario;Portafolio Protección;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;707;HURTO CALIF. MCIA E;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;888;ASISTENCIA;888;888_230;230;Asistencia;Ninguno;PROTECCION PATRIMONIAL TARJETAHABIENTE;si;si;Si;Bancaseguros;216;ASISTENCIA;Servicios Asistenciales;NA;Asistencia;NA;0;NA;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;700;PASEO MILLONARIO VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;703;HURTO CALIF DINERO E;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;704;MUERTE ACCIDENTAL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;707;HURTO CALIF. MCIA E;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;708;DANO DEL BIEN V;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;709;DANO DEL BIEN E;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;702;HURTO CALIF. DINERO V;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;701;PASEO MILLONARIO EVENTO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;706;HURTO CALIF. MCIA V;Hurto y otros delitos;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;699;PREDIOS LABORES Y OPERAC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;10;RESPONSABILIDAD CIVIL;6;10_235;235;Paseo Millonario;Portafolio Protección;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;705;COMPRA PROTEGIDA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;1;1;Grupo RC;NA;NA;NA;NA
3;10;RESPONSABILIDAD CIVIL;888;ASISTENCIA;888;888_235;235;Asistencia;Ninguno;CONEXION COMPRAS Y RETIROS;si;si;Si;Empresas;216;ASISTENCIA;Servicios Asistenciales;NA;Asistencia;NA;0;NA;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;3;CORRIENTE DEBIL;11;3_237;237;Tecnologia Segura;Empresas;TECNOLOGIA SEGURA;si;si;Si;Empresas;929;E.MOVILES DATECNOLO SEG;Daño a bienes;NA;Tecnologia Segura;1;1;Grupo Corriente Débil;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;3;CORRIENTE DEBIL;11;3_237;237;Tecnologia Segura;Empresas;TECNOLOGIA SEGURA;si;si;Si;Empresas;925;TERREM. DATECNOLOGIA SEG;CAT- Nat;NA;Tecnologia Segura;1;1;Grupo Corriente Débil;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;3;CORRIENTE DEBIL;11;3_237;237;Tecnologia Segura;Empresas;TECNOLOGIA SEGURA;si;si;Si;Empresas;928;HURTO DATECNOLOGIA SEG;Hurto y otros delitos;NA;Tecnologia Segura;1;1;Grupo Corriente Débil;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;3;CORRIENTE DEBIL;11;3_237;237;Tecnologia Segura;Empresas;TECNOLOGIA SEGURA;si;si;Si;Empresas;927;HURTO DATECNOLOGIA SEG;Hurto y otros delitos;NA;Tecnologia Segura;1;1;Grupo Corriente Débil;NA;NA;NA;NA
